iso,year0,horizon,dev0,ry0,g_house,g_rent,r_house,r_eq,r_bond,infl,tercile
GBR,1971,20,0.08793558373349608,0.041544556617736816,0.040658695938901646,0.028887049364633422,0.07524819067764721,0.05805217964345344,0.02313744835071674,0.09061603386555994,1.0
GBR,1972,20,0.27954641200466135,0.0344257652759552,0.025184997380354054,0.029628240297033207,0.059418963735935915,0.06109643765836914,0.036128098555613164,0.08910597435959766,2.0
GBR,1973,20,0.47612940130648385,0.028148533776402473,0.011338483492685549,0.03104539877614017,0.04578012183758595,0.09540529338505954,0.05504635162258387,0.0855941643404492,2.0
GBR,1974,20,0.4389870137431289,0.028983956202864647,0.014822523608900656,0.034637650834319675,0.050076335685645956,0.13795851177474328,0.06501830180234602,0.07874885309831248,2.0
GBR,1975,20,0.3179633706040561,0.032551974058151245,0.02149275817265906,0.03787760601031735,0.05759909706237987,0.1082444550649635,0.06670927834025941,0.06917142505597651,2.0
GBR,1976,20,0.27501731315047095,0.03389735892415047,0.0219007462971169,0.03965703441548745,0.058730224502320905,0.12193331518921524,0.07026313541952622,0.0626830455729992,2.0
GBR,1977,20,0.21510434780514442,0.03586296737194061,0.027714469402863352,0.0413437500580781,0.06530641120130021,0.11840337177158577,0.0649645032401398,0.05626369135920073,2.0
GBR,1978,20,0.28393926834095007,0.033029306679964066,0.02644013844552674,0.04227394049276883,0.06459159626410793,0.12410294037856273,0.07969362107209044,0.053278254570869876,2.0
GBR,1979,20,0.3304876507535539,0.030868565663695335,0.021790877184849195,0.03906225393772855,0.06039809377984806,0.13536128452492235,0.08029657783428701,0.04831272032112177,2.0
GBR,1980,20,0.2495415202821203,0.03285413980484009,0.025269106510556298,0.034447725939246075,0.06433694245960297,0.12255127430988888,0.08308759296327906,0.04135571673100835,2.0
GBR,1981,20,0.12242116244618861,0.03676874190568924,0.032618378912155924,0.03275286035019154,0.07197101458407884,0.11304016553996288,0.08489237805610106,0.0361946271853979,2.0
GBR,1982,20,0.014536003822278154,0.04044397920370102,0.043425478634846144,0.03133407996726144,0.08275032829347784,0.08898279175783252,0.07055928205727824,0.03280777504572607,1.0
GBR,1983,20,0.08476410992740524,0.036985378712415695,0.04837169269163819,0.03264167226420058,0.08737464396526562,0.08710603733333011,0.06949840094665638,0.031020157109400648,1.0
GBR,1984,20,0.06343297612041843,0.03700641170144081,0.05269369772545597,0.03072288682851456,0.09118307525884606,0.08020211567199031,0.0724838002158632,0.029559574247098652,1.0
GBR,1985,20,0.010657280942720337,0.03829089179635048,0.052508256698866655,0.0276358939326167,0.09022099561592078,0.08237308687073619,0.06861060951643383,0.028135189087220347,1.0
GBR,1986,20,0.06545265764420449,0.03553904965519905,0.04867345774678599,0.02676357017711876,0.08560291928667874,0.07811180558417474,0.0625654029993874,0.02763669399313562,1.0
GBR,1987,20,0.1203835500119248,0.033133868128061295,0.04515728649791209,0.024532542683878746,0.0813898782122422,0.07677472631087667,0.05748451510693964,0.027195733704606706,2.0
GBR,1988,20,0.254835892366688,0.02837751805782318,0.03162213459642623,0.02282157225502968,0.06715300843578764,0.052274779253561166,0.06189679845240503,0.02711782645062777,2.0
GBR,1989,20,0.333820675537416,0.02559477649629116,0.018010881238808455,0.020869464439766578,0.053148511828321476,0.05124045699983126,0.05847478906603887,0.025597364420017144,2.0
GBR,1990,20,0.191215535757995,0.029044046998023987,0.023270329832474658,0.01754119235899611,0.05843071760980978,0.0654438166296405,0.06125317013690723,0.023806502148975284,2.0
GBR,1991,20,0.04915258738162587,0.03309038281440735,0.024486725745880525,0.014351799182740566,0.05938208088507824,0.055109936082614164,0.06275726211184351,0.022325361927195475,1.0
GBR,1992,20,-0.08319339003129311,0.03753597289323807,0.027384457181002807,0.0123417265200041,0.06188542772130279,0.05232162205266455,0.05582684462250964,0.02161802533281043,0.0
GBR,1993,20,-0.18289082564726034,0.04140767827630043,0.030392398023334984,0.009812009914560266,0.0642869591331372,0.049321788107037356,0.04171544773664837,0.02164706874832656,0.0
GBR,1994,20,-0.2121896725748651,0.0426698662340641,0.03332730443511758,0.007516184317477228,0.06747356760436873,0.05343848175417598,0.055345220422658103,0.02138724006525794,0.0
GBR,1995,20,-0.25801933967328816,0.04475013166666031,0.037322610914341844,0.007181531107744539,0.07088663533804818,0.04449977702767005,0.04859601198595831,0.02006963817760976,0.0
GBR,1996,20,-0.31914830538117656,0.04784025251865387,0.04289364478732358,0.006803705465187206,0.07536897020253308,0.04521473171943291,0.049183803715371566,0.019195581618553836,0.0
GBR,1997,20,-0.28230190735586813,0.04667443782091141,0.04171018326032202,0.005290898384102622,0.07294448944630849,0.04059818423337336,0.04255555385846499,0.01963190752147037,0.0
GBR,1998,20,-0.22402133599920138,0.04486054182052612,0.03925772032602581,0.0037224247235805403,0.06922230749217717,0.028299980351291554,0.03325734469939823,0.02010301831324446,0.0
GBR,1999,20,-0.169507399065834,0.04316258057951927,0.03594763366987208,0.0025220750576552815,0.06477772258396941,0.025763213780819694,0.038091092235505775,0.02033972570796716,0.0
GBR,2000,20,-0.06736288819209202,0.039264824241399765,0.030768258192615888,0.0017335701888871967,0.05857610347432196,0.02376779876375834,0.0360928254201065,0.020392107578490304,1.0
ITA,1970,5,-0.4250526225073634,0.049583740532398224,0.06164460939279552,-0.012514094785820624,0.11465859689003888,-0.13392933396394302,-0.06308958254541841,0.11399443605177062,0.0
ITA,1971,5,-0.3658819502963029,0.050376519560813904,0.0885244679921129,-0.01343952964542894,0.13214445926372287,-0.14022846467159256,-0.10275857722050075,0.13645365740102666,0.0
ITA,1972,5,-0.25033586450544787,0.048697881400585175,0.07812285971519785,-0.017626448921325873,0.09860539460560003,-0.22638258902971786,-0.12124249227113537,0.16169178708799414,0.0
ITA,1973,5,-0.18962174953782185,0.049330200999975204,0.08674342709065097,-0.018918459882982384,0.09452350171231005,-0.21353037774034866,-0.10697769371892618,0.16454270628136336,0.0
ITA,1974,5,0.31348146067548477,0.030977951362729073,-0.006152598818050622,-0.009745276169357692,0.012972690417447641,-0.137513110950493,-0.06505489003846499,0.15508829519283518,2.0
ITA,1975,5,0.23700802533867016,0.0345221646130085,0.06152693548750228,0.008256898197312228,0.06474279785889148,-0.02913095397642218,-0.07800954246888658,0.1636604067994909,2.0
ITA,1976,5,0.3634015906887704,0.03080744855105877,0.03567241878550001,-0.015880000008114716,0.06731775768131265,-5.045550338778071e-05,-0.07341279716527471,0.1660798019689136,2.0
ITA,1977,5,0.3741989108203234,0.030588071793317795,0.054850571877870985,0.009957153121521532,0.08045169703757615,0.04221273414087334,-0.0621813306947302,0.16399059757100787,2.0
ITA,1978,5,0.4065640372837618,0.02958034910261631,0.00876565689291311,-0.008783081302756823,0.0694878410965627,0.0390909027908104,-0.060624741366356094,0.169168561476162,2.0
ITA,1979,5,0.3778642409204993,0.030422070994973183,-0.013418096773659221,0.0008073028238325199,0.03516060750569161,0.06480895586827562,-0.024814010187885205,0.1613357124870627,2.0
ITA,1980,5,0.5002314954758598,0.026686949655413628,-0.06522710036384889,-0.01955471840469984,-0.0019112751452916577,0.10576704347612154,0.008375394607469833,0.13724431903326972,2.0
ITA,1981,5,0.5944329581431291,0.023866238072514534,-0.06952918569859536,0.06575995693619761,-0.02294623594357026,0.24122181596612213,0.05859336012658045,0.11307271639616445,2.0
